step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.548073,0.297966,0.600657,0.274989,1.690827,0.122740,1.322749,0.269997,1.880695,0.252884,1.619365,0.183748,1.588214,0.262287,2.310738,0.235331,1.129164,0.224409,2.520365,0.238086,2.479258,0.225115,1.483837,0.154288,1.900324,0.277975,2.179091,0.267119,0.895012,0.239827,1.237411,0.359230,1.447765,0.352915,0.804209,0.251152
14400,0.546147,0.296909,0.600231,0.273694,1.695793,0.122256,1.324208,0.269236,1.884621,0.251903,1.624207,0.183035,1.591925,0.261594,2.317608,0.234544,1.132127,0.223658,2.526546,0.237434,2.488778,0.224247,1.488280,0.153758,1.907506,0.277136,2.189453,0.266004,0.898095,0.238924,1.241796,0.358229,1.453362,0.351750,0.806955,0.250063
14600,0.544863,0.296159,0.599903,0.272589,1.700219,0.121800,1.326326,0.268694,1.889591,0.251218,1.629795,0.182421,1.594994,0.260958,2.324682,0.233840,1.134625,0.223030,2.531488,0.236833,2.497236,0.223484,1.492577,0.153259,1.914271,0.276322,2.199455,0.265123,0.901071,0.238227,1.245523,0.357271,1.458532,0.350569,0.809002,0.248992
14800,0.543098,0.295198,0.599167,0.271366,1.703665,0.121284,1.327153,0.267931,1.893893,0.250405,1.634230,0.181763,1.598413,0.260322,2.330450,0.233042,1.136971,0.222352,2.536812,0.236237,2.505430,0.222768,1.496377,0.152764,1.920640,0.275538,2.207816,0.264158,0.903674,0.237489,1.249302,0.356204,1.464151,0.349471,0.811690,0.248003
15000,0.541341,0.294286,0.598594,0.270242,1.706874,0.120825,1.328883,0.267333,1.898211,0.249685,1.638187,0.181132,1.601662,0.259737,2.337643,0.232495,1.139401,0.221800,2.542301,0.235694,2.513926,0.222099,1.500412,0.152345,1.925582,0.274746,2.216817,0.263222,0.906337,0.236747,1.253623,0.355219,1.469337,0.348312,0.814181,0.246980
15200,0.539817,0.293495,0.598096,0.269139,1.711735,0.120447,1.330155,0.266774,1.902167,0.248939,1.641931,0.180460,1.604959,0.259217,2.342567,0.231789,1.141455,0.221150,2.547155,0.235208,2.521942,0.221399,1.504191,0.151875,1.930872,0.274027,2.224025,0.262299,0.908590,0.236012,1.257466,0.354312,1.474747,0.347275,0.816722,0.245995
15400,0.538361,0.292774,0.597663,0.268002,1.715007,0.120032,1.330743,0.266085,1.905635,0.248206,1.645644,0.179889,1.606721,0.258526,2.348470,0.231214,1.144058,0.220557,2.551833,0.234684,2.530151,0.220756,1.507973,0.151468,1.935222,0.273285,2.231683,0.261465,0.910960,0.235328,1.260809,0.353455,1.479342,0.346335,0.818655,0.245113
15600,0.536856,0.291997,0.596877,0.266899,1.718239,0.119607,1.332186,0.265596,1.909433,0.247517,1.650130,0.179338,1.609850,0.258022,2.353803,0.230599,1.146267,0.220015,2.556512,0.234198,2.537233,0.220167,1.510913,0.151019,1.939563,0.272545,2.239901,0.260755,0.913233,0.234702,1.264356,0.352546,1.483548,0.345429,0.820704,0.244289
15800,0.535124,0.291077,0.596142,0.265850,1.722511,0.119251,1.333047,0.265000,1.914019,0.246888,1.654377,0.178719,1.612535,0.257411,2.360339,0.230090,1.148680,0.219527,2.560608,0.233621,2.543231,0.219572,1.513501,0.150549,1.944669,0.271795,2.247766,0.260077,0.915821,0.234096,1.267494,0.351712,1.487997,0.344551,0.822725,0.243435
16000,0.533694,0.290347,0.595455,0.264820,1.725765,0.118855,1.334100,0.264428,1.917343,0.246170,1.658589,0.178104,1.615035,0.256859,2.365152,0.229438,1.150786,0.218970,2.565667,0.233162,2.550698,0.218990,1.517208,0.150207,1.949841,0.271191,2.255285,0.259272,0.918094,0.233470,1.270960,0.350909,1.492536,0.343632,0.824771,0.242637
