step,layer,group,nominal_lr,adam_factor_rms,eff_step_rms,n_params
7800,2,residual_lut,1.017124e-04,2.268750e-01,2.307599e-05,3145728
7800,2,temps,3.051372e-05,5.021299e-01,1.532185e-05,8
7800,2,v_lut,1.017124e-04,2.213335e-01,2.251235e-05,1572864
7800,3,norms,3.051372e-05,2.430650e-01,7.416816e-06,512
7800,3,out_proj,1.017124e-04,2.252391e-01,2.290960e-05,4194304
7800,3,qkv_lut,1.017124e-04,2.255141e-01,2.293757e-05,3538944
7800,3,residual_lut,1.017124e-04,2.266089e-01,2.304893e-05,3145728
7800,3,temps,3.051372e-05,5.612578e-01,1.712606e-05,8
7800,3,v_lut,1.017124e-04,2.203685e-01,2.241420e-05,1572864
7800,4,norms,3.051372e-05,2.233959e-01,6.816639e-06,512
7800,4,out_proj,1.017124e-04,2.246795e-01,2.285269e-05,4194304
7800,4,qkv_lut,1.017124e-04,2.240844e-01,2.279216e-05,3538944
7800,4,residual_lut,1.017124e-04,2.258288e-01,2.296959e-05,3145728
7800,4,temps,3.051372e-05,4.251153e-01,1.297185e-05,8
7800,4,v_lut,1.017124e-04,2.204791e-01,2.242546e-05,1572864
7800,5,norms,3.051372e-05,2.123008e-01,6.478087e-06,512
7800,5,out_proj,1.017124e-04,2.239761e-01,2.278114e-05,4194304
7800,5,qkv_lut,1.017124e-04,2.237663e-01,2.275980e-05,3538944
7800,5,residual_lut,1.017124e-04,2.258499e-01,2.297173e-05,3145728
7800,5,temps,3.051372e-05,3.771798e-01,1.150916e-05,8
7800,5,v_lut,1.017124e-04,2.257141e-01,2.295792e-05,1572864
8000,-1,norms,3.000000e-05,5.491704e-01,1.647511e-05,768
8000,-1,tok_emb,3.000000e-05,1.533763e-01,4.601289e-06,2097152
8000,-1,unembedder,3.000000e-05,2.055028e-01,6.165085e-06,12582912
8000,0,norms,3.000000e-05,2.233309e-01,6.699926e-06,512
8000,0,out_proj,1.000000e-04,2.249669e-01,2.249669e-05,4194304
8000,0,qkv_lut,1.000000e-04,2.215167e-01,2.215167e-05,3538944
8000,0,residual_lut,1.000000e-04,2.240014e-01,2.240014e-05,3145728
8000,0,temps,3.000000e-05,4.178487e-01,1.253546e-05,8
8000,0,v_lut,1.000000e-04,2.217501e-01,2.217501e-05,1572864
8000,1,norms,3.000000e-05,2.279652e-01,6.838956e-06,512
8000,1,out_proj,1.000000e-04,2.261040e-01,2.261040e-05,4194304
8000,1,qkv_lut,1.000000e-04,2.253990e-01,2.253990e-05,3538944
8000,1,residual_lut,1.000000e-04,2.248555e-01,2.248555e-05,3145728
8000,1,temps,3.000000e-05,4.076753e-01,1.223026e-05,8
8000,1,v_lut,1.000000e-04,2.261111e-01,2.261111e-05,1572864
8000,2,norms,3.000000e-05,2.028094e-01,6.084281e-06,512
8000,2,out_proj,1.000000e-04,2.252104e-01,2.252104e-05,4194304
8000,2,qkv_lut,1.000000e-04,2.246436e-01,2.246436e-05,3538944
8000,2,residual_lut,1.000000e-04,2.247285e-01,2.247285e-05,3145728
8000,2,temps,3.000000e-05,4.446752e-01,1.334026e-05,8
8000,2,v_lut,1.000000e-04,2.249486e-01,2.249486e-05,1572864
8000,3,norms,3.000000e-05,2.291200e-01,6.873601e-06,512
8000,3,out_proj,1.000000e-04,2.248542e-01,2.248542e-05,4194304
8000,3,qkv_lut,1.000000e-04,2.247699e-01,2.247699e-05,3538944
8000,3,residual_lut,1.000000e-04,2.244824e-01,2.244824e-05,3145728
8000,3,temps,3.000000e-05,4.655778e-01,1.396733e-05,8
8000,3,v_lut,1.000000e-04,2.276050e-01,2.276050e-05,1572864
8000,4,norms,3.000000e-05,2.307741e-01,6.923224e-06,512
8000,4,out_proj,1.000000e-04,2.232005e-01,2.232005e-05,4194304
8000,4,qkv_lut,1.000000e-04,2.241048e-01,2.241048e-05,3538944
8000,4,residual_lut,1.000000e-04,2.245996e-01,2.245996e-05,3145728
8000,4,temps,3.000000e-05,3.823677e-01,1.147103e-05,8
8000,4,v_lut,1.000000e-04,2.201511e-01,2.201511e-05,1572864
8000,5,norms,3.000000e-05,2.023744e-01,6.071233e-06,512
8000,5,out_proj,1.000000e-04,2.211433e-01,2.211433e-05,4194304
8000,5,qkv_lut,1.000000e-04,2.210189e-01,2.210189e-05,3538944
8000,5,residual_lut,1.000000e-04,2.245174e-01,2.245174e-05,3145728
8000,5,temps,3.000000e-05,3.428636e-01,1.028591e-05,8
8000,5,v_lut,1.000000e-04,2.193918e-01,2.193918e-05,1572864
