step,batch_loss,lr
78981,1.799078e+01,2.157846e-04
78982,1.798291e+01,2.157741e-04
78983,1.856848e+01,2.157636e-04
78984,1.819293e+01,2.157531e-04
78985,1.760455e+01,2.157425e-04
78986,1.823578e+01,2.157320e-04
78987,1.831201e+01,2.157215e-04
78988,1.783826e+01,2.157110e-04
78989,1.717224e+01,2.157005e-04
78990,1.787463e+01,2.156900e-04
78991,1.825330e+01,2.156794e-04
78992,1.791846e+01,2.156689e-04
78993,1.825439e+01,2.156584e-04
78994,1.858643e+01,2.156479e-04
78995,1.845453e+01,2.156374e-04
78996,1.887512e+01,2.156269e-04
78997,1.827899e+01,2.156164e-04
78998,1.815936e+01,2.156059e-04
78999,1.855310e+01,2.155953e-04
79000,1.897113e+01,2.155848e-04
79001,1.938538e+01,2.155743e-04
79002,1.870239e+01,2.155638e-04
79003,1.880847e+01,2.155533e-04
79004,1.804840e+01,2.155428e-04
79005,1.812427e+01,2.155323e-04
79006,1.768860e+01,2.155218e-04
79007,1.768860e+01,2.155113e-04
79008,1.720422e+01,2.155008e-04
79009,1.700940e+01,2.154902e-04
79010,1.795392e+01,2.154797e-04
79011,1.777899e+01,2.154692e-04
79012,1.793774e+01,2.154587e-04
79013,1.794379e+01,2.154482e-04
79014,1.757880e+01,2.154377e-04
79015,1.804749e+01,2.154272e-04
79016,1.838116e+01,2.154167e-04
79017,1.789093e+01,2.154062e-04
79018,1.835156e+01,2.153957e-04
79019,1.807483e+01,2.153852e-04
79020,1.787311e+01,2.153747e-04
79021,1.686090e+01,2.153642e-04
79022,1.726276e+01,2.153537e-04
79023,1.803186e+01,2.153432e-04
79024,1.807697e+01,2.153327e-04
79025,1.712323e+01,2.153222e-04
79026,1.774188e+01,2.153117e-04
79027,1.837091e+01,2.153012e-04
79028,1.776398e+01,2.152907e-04
79029,1.707440e+01,2.152802e-04
79030,1.772607e+01,2.152697e-04
79031,1.814441e+01,2.152592e-04
79032,1.798297e+01,2.152487e-04
79033,1.753845e+01,2.152382e-04
79034,1.725836e+01,2.152277e-04
79035,1.728217e+01,2.152172e-04
79036,1.808649e+01,2.152067e-04
79037,1.796527e+01,2.151962e-04
79038,1.707599e+01,2.151857e-04
79039,1.832538e+01,2.151752e-04
79040,1.873907e+01,2.151647e-04
79041,1.794763e+01,2.151542e-04
79042,1.759576e+01,2.151437e-04
79043,1.847217e+01,2.151332e-04
79044,1.788629e+01,2.151228e-04
79045,1.778644e+01,2.151123e-04
79046,1.829675e+01,2.151018e-04
79047,1.772345e+01,2.150913e-04
79048,1.858630e+01,2.150808e-04
79049,1.880212e+01,2.150703e-04
79050,1.749268e+01,2.150598e-04
79051,1.793457e+01,2.150493e-04
79052,1.963617e+01,2.150388e-04
79053,1.911755e+01,2.150283e-04
79054,1.833405e+01,2.150178e-04
79055,1.937561e+01,2.150074e-04
79056,1.922296e+01,2.149969e-04
79057,1.784845e+01,2.149864e-04
79058,1.853979e+01,2.149759e-04
79059,1.839862e+01,2.149654e-04
79060,1.796344e+01,2.149549e-04
79061,1.795483e+01,2.149444e-04
79062,1.851862e+01,2.149340e-04
79063,1.849231e+01,2.149235e-04
79064,1.845300e+01,2.149130e-04
79065,1.831940e+01,2.149025e-04
79066,1.769983e+01,2.148920e-04
79067,1.752045e+01,2.148815e-04
79068,1.762207e+01,2.148710e-04
79069,1.734814e+01,2.148606e-04
79070,1.753766e+01,2.148501e-04
79071,1.803601e+01,2.148396e-04
79072,1.846582e+01,2.148291e-04
79073,1.839532e+01,2.148186e-04
79074,1.734448e+01,2.148082e-04
79075,1.797327e+01,2.147977e-04
79076,1.862817e+01,2.147872e-04
79077,1.821246e+01,2.147767e-04
79078,1.926849e+01,2.147662e-04
79079,1.881421e+01,2.147558e-04
79080,1.780920e+01,2.147453e-04
79081,1.689276e+01,2.147348e-04
79082,1.708264e+01,2.147243e-04
79083,1.714325e+01,2.147138e-04
79084,1.780096e+01,2.147034e-04
79085,1.761816e+01,2.146929e-04
79086,1.829785e+01,2.146824e-04
79087,1.727136e+01,2.146719e-04
79088,1.726111e+01,2.146615e-04
79089,1.815924e+01,2.146510e-04
79090,1.770197e+01,2.146405e-04
79091,1.676141e+01,2.146300e-04
79092,1.734863e+01,2.146196e-04
79093,1.831976e+01,2.146091e-04
79094,1.755835e+01,2.145986e-04
79095,1.745868e+01,2.145882e-04
79096,1.693591e+01,2.145777e-04
79097,1.686377e+01,2.145672e-04
79098,1.745532e+01,2.145567e-04
79099,1.774725e+01,2.145463e-04
79100,1.710925e+01,2.145358e-04
79101,1.748083e+01,2.145253e-04
79102,1.740778e+01,2.145149e-04
79103,1.767438e+01,2.145044e-04
79104,1.764679e+01,2.144939e-04
79105,1.776263e+01,2.144835e-04
79106,1.753217e+01,2.144730e-04
79107,1.843390e+01,2.144625e-04
79108,1.871814e+01,2.144521e-04
79109,1.852765e+01,2.144416e-04
79110,1.851776e+01,2.144311e-04
79111,1.824286e+01,2.144207e-04
79112,1.761896e+01,2.144102e-04
79113,1.855823e+01,2.143997e-04
79114,1.843201e+01,2.143893e-04
79115,1.787738e+01,2.143788e-04
79116,1.824274e+01,2.143683e-04
79117,1.829144e+01,2.143579e-04
79118,1.867120e+01,2.143474e-04
79119,1.913635e+01,2.143369e-04
79120,1.864923e+01,2.143265e-04
79121,1.863812e+01,2.143160e-04
79122,1.943750e+01,2.143056e-04
79123,1.877905e+01,2.142951e-04
79124,1.921155e+01,2.142846e-04
79125,1.879291e+01,2.142742e-04
79126,1.820288e+01,2.142637e-04
79127,1.868799e+01,2.142533e-04
79128,1.828906e+01,2.142428e-04
79129,1.827466e+01,2.142323e-04
79130,1.825256e+01,2.142219e-04
79131,1.878259e+01,2.142114e-04
79132,1.855511e+01,2.142010e-04
79133,1.814423e+01,2.141905e-04
79134,1.811713e+01,2.141801e-04
79135,1.780157e+01,2.141696e-04
79136,1.758282e+01,2.141591e-04
79137,1.827118e+01,2.141487e-04
79138,1.865210e+01,2.141382e-04
79139,1.843134e+01,2.141278e-04
79140,1.828424e+01,2.141173e-04
79141,1.768689e+01,2.141069e-04
79142,1.882080e+01,2.140964e-04
79143,1.884167e+01,2.140860e-04
79144,1.806799e+01,2.140755e-04
79145,1.811530e+01,2.140651e-04
79146,1.823706e+01,2.140546e-04
79147,1.793335e+01,2.140442e-04
79148,1.819257e+01,2.140337e-04
79149,1.827679e+01,2.140233e-04
79150,1.799243e+01,2.140128e-04
79151,1.838434e+01,2.140024e-04
79152,1.807086e+01,2.139919e-04
79153,1.896619e+01,2.139815e-04
79154,1.882349e+01,2.139710e-04
79155,1.800580e+01,2.139606e-04
79156,1.781445e+01,2.139501e-04
79157,1.740314e+01,2.139397e-04
79158,1.845599e+01,2.139292e-04
79159,1.789307e+01,2.139188e-04
79160,1.766278e+01,2.139083e-04
79161,1.791132e+01,2.138979e-04
79162,1.829877e+01,2.138875e-04
79163,1.803723e+01,2.138770e-04
79164,1.804352e+01,2.138666e-04
79165,1.859100e+01,2.138561e-04
79166,1.869226e+01,2.138457e-04
79167,1.796252e+01,2.138352e-04
79168,1.834491e+01,2.138248e-04
79169,1.897839e+01,2.138144e-04
79170,1.935181e+01,2.138039e-04
79171,1.845789e+01,2.137935e-04
79172,1.848676e+01,2.137830e-04
79173,1.979773e+01,2.137726e-04
79174,1.962091e+01,2.137621e-04
79175,1.788831e+01,2.137517e-04
79176,1.888007e+01,2.137413e-04
79177,1.946039e+01,2.137308e-04
79178,1.870392e+01,2.137204e-04
79179,1.847290e+01,2.137100e-04
79180,1.866357e+01,2.136995e-04
79181,1.809955e+01,2.136891e-04
79182,1.788153e+01,2.136786e-04
79183,1.783783e+01,2.136682e-04
79184,1.820667e+01,2.136578e-04
79185,1.805011e+01,2.136473e-04
79186,1.850464e+01,2.136369e-04
79187,1.843225e+01,2.136265e-04
79188,1.738251e+01,2.136160e-04
79189,1.718024e+01,2.136056e-04
79190,1.782922e+01,2.135952e-04
79191,1.900940e+01,2.135847e-04
79192,1.822827e+01,2.135743e-04
79193,1.732635e+01,2.135639e-04
79194,1.750372e+01,2.135534e-04
79195,1.860846e+01,2.135430e-04
79196,1.816296e+01,2.135326e-04
79197,1.752875e+01,2.135221e-04
79198,1.749420e+01,2.135117e-04
79199,1.768701e+01,2.135013e-04
79200,1.768414e+01,2.134909e-04
79201,1.748853e+01,2.134804e-04
79202,1.756726e+01,2.134700e-04
79203,1.777338e+01,2.134596e-04
79204,1.777161e+01,2.134491e-04
79205,1.843384e+01,2.134387e-04
79206,1.775848e+01,2.134283e-04
79207,1.780365e+01,2.134179e-04
79208,1.779218e+01,2.134074e-04
79209,1.788800e+01,2.133970e-04
79210,1.785242e+01,2.133866e-04
79211,1.851367e+01,2.133762e-04
79212,1.810895e+01,2.133657e-04
79213,1.732593e+01,2.133553e-04
79214,1.802563e+01,2.133449e-04
79215,1.883282e+01,2.133345e-04
79216,1.759387e+01,2.133240e-04
79217,1.747278e+01,2.133136e-04
79218,1.795685e+01,2.133032e-04
79219,1.769910e+01,2.132928e-04
79220,1.789001e+01,2.132824e-04
79221,1.804834e+01,2.132719e-04
79222,1.854541e+01,2.132615e-04
79223,1.838507e+01,2.132511e-04
79224,1.872015e+01,2.132407e-04
79225,1.880780e+01,2.132303e-04
79226,1.866010e+01,2.132198e-04
79227,1.872955e+01,2.132094e-04
79228,1.874500e+01,2.131990e-04
79229,1.789752e+01,2.131886e-04
79230,1.733997e+01,2.131782e-04
79231,1.782123e+01,2.131678e-04
79232,1.801471e+01,2.131573e-04
79233,1.745178e+01,2.131469e-04
79234,1.763416e+01,2.131365e-04
79235,1.800635e+01,2.131261e-04
79236,1.736871e+01,2.131157e-04
79237,1.766614e+01,2.131053e-04
79238,1.827362e+01,2.130949e-04
79239,1.763849e+01,2.130844e-04
79240,1.722339e+01,2.130740e-04
79241,1.726917e+01,2.130636e-04
79242,1.698370e+01,2.130532e-04
79243,1.750024e+01,2.130428e-04
79244,1.768671e+01,2.130324e-04
79245,1.805438e+01,2.130220e-04
79246,1.788788e+01,2.130116e-04
79247,1.782812e+01,2.130012e-04
79248,1.776044e+01,2.129907e-04
79249,1.810913e+01,2.129803e-04
79250,1.713757e+01,2.129699e-04
79251,1.795636e+01,2.129595e-04
79252,1.854144e+01,2.129491e-04
79253,1.819568e+01,2.129387e-04
79254,1.795728e+01,2.129283e-04
79255,1.832867e+01,2.129179e-04
79256,1.834485e+01,2.129075e-04
79257,1.827490e+01,2.128971e-04
79258,1.873737e+01,2.128867e-04
79259,1.836725e+01,2.128763e-04
79260,1.747815e+01,2.128659e-04
79261,1.711597e+01,2.128555e-04
79262,1.688806e+01,2.128451e-04
79263,1.722797e+01,2.128347e-04
79264,1.692639e+01,2.128242e-04
79265,1.709259e+01,2.128138e-04
79266,1.667566e+01,2.128034e-04
79267,1.671985e+01,2.127930e-04
79268,1.707697e+01,2.127826e-04
79269,1.616943e+01,2.127722e-04
79270,1.652191e+01,2.127618e-04
79271,1.663116e+01,2.127514e-04
79272,1.708679e+01,2.127410e-04
79273,1.785925e+01,2.127306e-04
79274,1.751477e+01,2.127202e-04
79275,1.692090e+01,2.127098e-04
79276,1.735046e+01,2.126994e-04
79277,1.688470e+01,2.126890e-04
79278,1.716339e+01,2.126787e-04
79279,1.726611e+01,2.126683e-04
79280,1.684259e+01,2.126579e-04
79281,1.705927e+01,2.126475e-04
79282,1.673657e+01,2.126371e-04
79283,1.717633e+01,2.126267e-04
79284,1.720557e+01,2.126163e-04
79285,1.736462e+01,2.126059e-04
79286,1.778174e+01,2.125955e-04
79287,1.692291e+01,2.125851e-04
79288,1.653516e+01,2.125747e-04
79289,1.678418e+01,2.125643e-04
79290,1.642072e+01,2.125539e-04
79291,1.603650e+01,2.125435e-04
79292,1.672906e+01,2.125331e-04
79293,1.699890e+01,2.125227e-04
79294,1.656451e+01,2.125124e-04
79295,1.651074e+01,2.125020e-04
79296,1.659613e+01,2.124916e-04
79297,1.575610e+01,2.124812e-04
79298,1.605145e+01,2.124708e-04
79299,1.661896e+01,2.124604e-04
79300,1.612549e+01,2.124500e-04
79301,1.609167e+01,2.124396e-04
79302,1.605054e+01,2.124292e-04
79303,1.584998e+01,2.124189e-04
79304,1.622186e+01,2.124085e-04
79305,1.566791e+01,2.123981e-04
79306,1.555139e+01,2.123877e-04
79307,1.664716e+01,2.123773e-04
79308,1.634576e+01,2.123669e-04
79309,1.569586e+01,2.123565e-04
79310,1.540192e+01,2.123462e-04
79311,1.521252e+01,2.123358e-04
79312,1.578424e+01,2.123254e-04
79313,1.604962e+01,2.123150e-04
79314,1.595807e+01,2.123046e-04
79315,1.579840e+01,2.122942e-04
79316,1.569281e+01,2.122839e-04
79317,1.533575e+01,2.122735e-04
79318,1.600513e+01,2.122631e-04
79319,1.544122e+01,2.122527e-04
79320,1.494183e+01,2.122423e-04
79321,1.503943e+01,2.122320e-04
79322,1.520654e+01,2.122216e-04
79323,1.479712e+01,2.122112e-04
79324,1.505054e+01,2.122008e-04
79325,1.496619e+01,2.121905e-04
79326,1.502466e+01,2.121801e-04
79327,1.558734e+01,2.121697e-04
79328,1.539172e+01,2.121593e-04
79329,1.534589e+01,2.121489e-04
79330,1.596588e+01,2.121386e-04
79331,1.608173e+01,2.121282e-04
79332,1.559973e+01,2.121178e-04
79333,1.508057e+01,2.121074e-04
79334,1.486133e+01,2.120971e-04
79335,1.493115e+01,2.120867e-04
79336,1.546271e+01,2.120763e-04
79337,1.603247e+01,2.120659e-04
79338,1.611713e+01,2.120556e-04
79339,1.571484e+01,2.120452e-04
79340,1.568829e+01,2.120348e-04
79341,1.570026e+01,2.120245e-04
79342,1.510223e+01,2.120141e-04
79343,1.510632e+01,2.120037e-04
79344,1.630988e+01,2.119934e-04
79345,1.496295e+01,2.119830e-04
79346,1.518127e+01,2.119726e-04
79347,1.543115e+01,2.119622e-04
79348,1.513281e+01,2.119519e-04
79349,1.538196e+01,2.119415e-04
79350,1.592633e+01,2.119311e-04
79351,1.488141e+01,2.119208e-04
79352,1.561401e+01,2.119104e-04
79353,1.515204e+01,2.119000e-04
79354,1.514508e+01,2.118897e-04
79355,1.534509e+01,2.118793e-04
79356,1.496210e+01,2.118689e-04
79357,1.484869e+01,2.118586e-04
79358,1.462933e+01,2.118482e-04
79359,1.469812e+01,2.118379e-04
79360,1.492627e+01,2.118275e-04
79361,1.530316e+01,2.118171e-04
79362,1.511682e+01,2.118068e-04
79363,1.451575e+01,2.117964e-04
79364,1.434576e+01,2.117860e-04
79365,1.477930e+01,2.117757e-04
79366,1.482776e+01,2.117653e-04
79367,1.440063e+01,2.117550e-04
79368,1.494611e+01,2.117446e-04
79369,1.452234e+01,2.117342e-04
79370,1.431067e+01,2.117239e-04
79371,1.480042e+01,2.117135e-04
79372,1.451093e+01,2.117032e-04
79373,1.428754e+01,2.116928e-04
79374,1.458020e+01,2.116824e-04
79375,1.439276e+01,2.116721e-04
79376,1.413049e+01,2.116617e-04
79377,1.453448e+01,2.116514e-04
79378,1.471802e+01,2.116410e-04
79379,1.516113e+01,2.116307e-04
79380,1.454712e+01,2.116203e-04
79381,1.431097e+01,2.116100e-04
79382,1.434186e+01,2.115996e-04
79383,1.414276e+01,2.115892e-04
79384,1.417938e+01,2.115789e-04
79385,1.414075e+01,2.115685e-04
79386,1.398370e+01,2.115582e-04
79387,1.381964e+01,2.115478e-04
79388,1.480249e+01,2.115375e-04
79389,1.469183e+01,2.115271e-04
79390,1.403912e+01,2.115168e-04
79391,1.446124e+01,2.115064e-04
79392,1.477930e+01,2.114961e-04
79393,1.418958e+01,2.114857e-04
79394,1.432257e+01,2.114754e-04
79395,1.420044e+01,2.114650e-04
79396,1.420819e+01,2.114547e-04
79397,1.380603e+01,2.114443e-04
79398,1.364197e+01,2.114340e-04
79399,1.406464e+01,2.114236e-04
79400,1.426257e+01,2.114133e-04
79401,1.357068e+01,2.114029e-04
79402,1.354370e+01,2.113926e-04
79403,1.393628e+01,2.113823e-04
79404,1.336578e+01,2.113719e-04
79405,1.369873e+01,2.113616e-04
79406,1.415601e+01,2.113512e-04
79407,1.417053e+01,2.113409e-04
79408,1.436053e+01,2.113305e-04
79409,1.385675e+01,2.113202e-04
79410,1.330255e+01,2.113098e-04
79411,1.361462e+01,2.112995e-04
79412,1.423773e+01,2.112892e-04
79413,1.434167e+01,2.112788e-04
79414,1.410333e+01,2.112685e-04
79415,1.441235e+01,2.112581e-04
79416,1.477533e+01,2.112478e-04
79417,1.440796e+01,2.112375e-04
79418,1.476129e+01,2.112271e-04
79419,1.397174e+01,2.112168e-04
79420,1.385834e+01,2.112064e-04
79421,1.410461e+01,2.111961e-04
79422,1.440088e+01,2.111858e-04
79423,1.398975e+01,2.111754e-04
79424,1.410040e+01,2.111651e-04
79425,1.431061e+01,2.111548e-04
79426,1.408026e+01,2.111444e-04
79427,1.403461e+01,2.111341e-04
79428,1.357709e+01,2.111237e-04
79429,1.387494e+01,2.111134e-04
79430,1.372955e+01,2.111031e-04
79431,1.363098e+01,2.110927e-04
79432,1.377991e+01,2.110824e-04
79433,1.400458e+01,2.110721e-04
79434,1.421100e+01,2.110617e-04
79435,1.371161e+01,2.110514e-04
79436,1.396277e+01,2.110411e-04
79437,1.465625e+01,2.110307e-04
79438,1.416565e+01,2.110204e-04
79439,1.420996e+01,2.110101e-04
79440,1.450006e+01,2.109998e-04
79441,1.402039e+01,2.109894e-04
79442,1.385095e+01,2.109791e-04
79443,1.504584e+01,2.109688e-04
79444,1.456653e+01,2.109584e-04
79445,1.373914e+01,2.109481e-04
79446,1.456360e+01,2.109378e-04
79447,1.489313e+01,2.109275e-04
79448,1.407965e+01,2.109171e-04
79449,1.438361e+01,2.109068e-04
79450,1.538928e+01,2.108965e-04
79451,1.391052e+01,2.108861e-04
79452,1.406714e+01,2.108758e-04
79453,1.468274e+01,2.108655e-04
79454,1.316046e+01,2.108552e-04
79455,1.375354e+01,2.108448e-04
79456,1.414478e+01,2.108345e-04
79457,1.387543e+01,2.108242e-04
79458,1.422241e+01,2.108139e-04
79459,1.441071e+01,2.108036e-04
79460,1.434393e+01,2.107932e-04
79461,1.422144e+01,2.107829e-04
79462,1.421118e+01,2.107726e-04
79463,1.382043e+01,2.107623e-04
79464,1.363861e+01,2.107519e-04
79465,1.382892e+01,2.107416e-04
79466,1.426691e+01,2.107313e-04
79467,1.397107e+01,2.107210e-04
79468,1.402563e+01,2.107107e-04
79469,1.369226e+01,2.107004e-04
79470,1.428296e+01,2.106900e-04
79471,1.419177e+01,2.106797e-04
79472,1.364276e+01,2.106694e-04
79473,1.425427e+01,2.106591e-04
79474,1.399030e+01,2.106488e-04
79475,1.377002e+01,2.106385e-04
79476,1.413751e+01,2.106281e-04
79477,1.387506e+01,2.106178e-04
79478,1.390918e+01,2.106075e-04
79479,1.363879e+01,2.105972e-04
79480,1.376813e+01,2.105869e-04
79481,1.356439e+01,2.105766e-04
79482,1.350708e+01,2.105663e-04
79483,1.401013e+01,2.105559e-04
79484,1.394946e+01,2.105456e-04
79485,1.364008e+01,2.105353e-04
79486,1.415045e+01,2.105250e-04
79487,1.363031e+01,2.105147e-04
79488,1.370233e+01,2.105044e-04
79489,1.467816e+01,2.104941e-04
79490,1.397296e+01,2.104838e-04
79491,1.362305e+01,2.104735e-04
79492,1.380664e+01,2.104631e-04
79493,1.423663e+01,2.104528e-04
79494,1.383783e+01,2.104425e-04
79495,1.380109e+01,2.104322e-04
79496,1.366071e+01,2.104219e-04
79497,1.366113e+01,2.104116e-04
79498,1.398004e+01,2.104013e-04
79499,1.447534e+01,2.103910e-04
79500,1.353870e+01,2.103807e-04
79501,1.377264e+01,2.103704e-04
79502,1.382349e+01,2.103601e-04
79503,1.366089e+01,2.103498e-04
79504,1.441095e+01,2.103395e-04
79505,1.428601e+01,2.103292e-04
79506,1.419916e+01,2.103189e-04
79507,1.442200e+01,2.103086e-04
79508,1.413837e+01,2.102983e-04
79509,1.368683e+01,2.102880e-04
79510,1.414807e+01,2.102777e-04
79511,1.411176e+01,2.102674e-04
79512,1.402740e+01,2.102571e-04
79513,1.362103e+01,2.102468e-04
79514,1.389935e+01,2.102365e-04
79515,1.406793e+01,2.102262e-04
79516,1.355035e+01,2.102159e-04
79517,1.325159e+01,2.102056e-04
79518,1.424542e+01,2.101953e-04
79519,1.393854e+01,2.101850e-04
79520,1.388757e+01,2.101747e-04
79521,1.376752e+01,2.101644e-04
79522,1.395679e+01,2.101541e-04
79523,1.430914e+01,2.101438e-04
79524,1.470862e+01,2.101335e-04
79525,1.402826e+01,2.101232e-04
79526,1.419122e+01,2.101129e-04
79527,1.406970e+01,2.101026e-04
79528,1.396448e+01,2.100923e-04
79529,1.418304e+01,2.100820e-04
79530,1.427490e+01,2.100717e-04
79531,1.409509e+01,2.100614e-04
79532,1.430737e+01,2.100511e-04
79533,1.474805e+01,2.100408e-04
79534,1.377795e+01,2.100305e-04
79535,1.374750e+01,2.100203e-04
79536,1.398621e+01,2.100100e-04
79537,1.367017e+01,2.099997e-04
79538,1.427283e+01,2.099894e-04
79539,1.444452e+01,2.099791e-04
79540,1.392383e+01,2.099688e-04
79541,1.432355e+01,2.099585e-04
79542,1.460132e+01,2.099482e-04
79543,1.405981e+01,2.099379e-04
79544,1.417358e+01,2.099277e-04
79545,1.468756e+01,2.099174e-04
79546,1.463660e+01,2.099071e-04
79547,1.438794e+01,2.098968e-04
79548,1.501532e+01,2.098865e-04
79549,1.486322e+01,2.098762e-04
79550,1.421173e+01,2.098659e-04
79551,1.444977e+01,2.098557e-04
79552,1.441974e+01,2.098454e-04
79553,1.448676e+01,2.098351e-04
79554,1.519360e+01,2.098248e-04
79555,1.493579e+01,2.098145e-04
79556,1.475568e+01,2.098042e-04
79557,1.579889e+01,2.097940e-04
79558,1.491901e+01,2.097837e-04
79559,1.449121e+01,2.097734e-04
79560,1.486975e+01,2.097631e-04
79561,1.447015e+01,2.097528e-04
79562,1.497137e+01,2.097426e-04
79563,1.484998e+01,2.097323e-04
79564,1.452356e+01,2.097220e-04
79565,1.476691e+01,2.097117e-04
79566,1.459564e+01,2.097014e-04
79567,1.402557e+01,2.096912e-04
79568,1.430640e+01,2.096809e-04
79569,1.441479e+01,2.096706e-04
79570,1.481738e+01,2.096603e-04
79571,1.421490e+01,2.096501e-04
79572,1.443243e+01,2.096398e-04
79573,1.477759e+01,2.096295e-04
79574,1.397015e+01,2.096192e-04
79575,1.413629e+01,2.096090e-04
79576,1.429358e+01,2.095987e-04
79577,1.427576e+01,2.095884e-04
79578,1.403223e+01,2.095781e-04
79579,1.375482e+01,2.095679e-04
79580,1.418036e+01,2.095576e-04
79581,1.450024e+01,2.095473e-04
79582,1.386279e+01,2.095370e-04
79583,1.415155e+01,2.095268e-04
79584,1.436169e+01,2.095165e-04
79585,1.387567e+01,2.095062e-04
79586,1.385193e+01,2.094960e-04
79587,1.383612e+01,2.094857e-04
79588,1.430591e+01,2.094754e-04
79589,1.390735e+01,2.094652e-04
79590,1.430957e+01,2.094549e-04
79591,1.487988e+01,2.094446e-04
79592,1.488312e+01,2.094343e-04
79593,1.399274e+01,2.094241e-04
79594,1.494202e+01,2.094138e-04
79595,1.421112e+01,2.094035e-04
79596,1.421973e+01,2.093933e-04
79597,1.632617e+01,2.093830e-04
79598,1.571033e+01,2.093728e-04
79599,1.410583e+01,2.093625e-04
79600,1.549927e+01,2.093522e-04
79601,1.604907e+01,2.093420e-04
79602,1.482318e+01,2.093317e-04
79603,1.530939e+01,2.093214e-04
79604,1.586523e+01,2.093112e-04
79605,1.499902e+01,2.093009e-04
79606,1.524036e+01,2.092906e-04
79607,1.522870e+01,2.092804e-04
79608,1.465869e+01,2.092701e-04
79609,1.431708e+01,2.092599e-04
79610,1.500922e+01,2.092496e-04
79611,1.479248e+01,2.092393e-04
79612,1.584613e+01,2.092291e-04
79613,1.568378e+01,2.092188e-04
79614,1.510370e+01,2.092086e-04
79615,1.535431e+01,2.091983e-04
79616,1.549432e+01,2.091881e-04
79617,1.577527e+01,2.091778e-04
79618,1.577606e+01,2.091675e-04
79619,1.565576e+01,2.091573e-04
79620,1.577454e+01,2.091470e-04
79621,1.495978e+01,2.091368e-04
79622,1.496130e+01,2.091265e-04
79623,1.569775e+01,2.091163e-04
79624,1.537653e+01,2.091060e-04
79625,1.532654e+01,2.090958e-04
79626,1.554993e+01,2.090855e-04
79627,1.496979e+01,2.090753e-04
79628,1.477167e+01,2.090650e-04
79629,1.559357e+01,2.090547e-04
79630,1.542438e+01,2.090445e-04
79631,1.559442e+01,2.090342e-04
79632,1.570490e+01,2.090240e-04
79633,1.521490e+01,2.090137e-04
79634,1.525403e+01,2.090035e-04
79635,1.528693e+01,2.089932e-04
79636,1.617120e+01,2.089830e-04
79637,1.639209e+01,2.089727e-04
79638,1.526056e+01,2.089625e-04
79639,1.503345e+01,2.089522e-04
79640,1.492432e+01,2.089420e-04
79641,1.536713e+01,2.089318e-04
79642,1.600513e+01,2.089215e-04
79643,1.560822e+01,2.089113e-04
79644,1.531860e+01,2.089010e-04
79645,1.511334e+01,2.088908e-04
79646,1.511694e+01,2.088805e-04
79647,1.526526e+01,2.088703e-04
79648,1.491064e+01,2.088600e-04
79649,1.509430e+01,2.088498e-04
79650,1.537524e+01,2.088395e-04
79651,1.489435e+01,2.088293e-04
79652,1.509821e+01,2.088191e-04
79653,1.533173e+01,2.088088e-04
79654,1.517603e+01,2.087986e-04
79655,1.498889e+01,2.087883e-04
79656,1.562695e+01,2.087781e-04
79657,1.578333e+01,2.087679e-04
79658,1.509845e+01,2.087576e-04
79659,1.517310e+01,2.087474e-04
79660,1.536121e+01,2.087371e-04
79661,1.554309e+01,2.087269e-04
79662,1.532593e+01,2.087167e-04
79663,1.574512e+01,2.087064e-04
79664,1.562164e+01,2.086962e-04
79665,1.539166e+01,2.086859e-04
79666,1.616608e+01,2.086757e-04
79667,1.600134e+01,2.086655e-04
79668,1.589294e+01,2.086552e-04
79669,1.627417e+01,2.086450e-04
79670,1.679083e+01,2.086348e-04
79671,1.545831e+01,2.086245e-04
79672,1.535107e+01,2.086143e-04
79673,1.621881e+01,2.086041e-04
79674,1.609369e+01,2.085938e-04
79675,1.629181e+01,2.085836e-04
79676,1.589960e+01,2.085734e-04
79677,1.572711e+01,2.085631e-04
79678,1.626807e+01,2.085529e-04
79679,1.677344e+01,2.085427e-04
79680,1.644641e+01,2.085324e-04
79681,1.562701e+01,2.085222e-04
79682,1.597729e+01,2.085120e-04
79683,1.653369e+01,2.085018e-04
79684,1.615601e+01,2.084915e-04
79685,1.654480e+01,2.084813e-04
79686,1.625134e+01,2.084711e-04
79687,1.654236e+01,2.084608e-04
79688,1.635858e+01,2.084506e-04
79689,1.577374e+01,2.084404e-04
79690,1.731055e+01,2.084302e-04
79691,1.796741e+01,2.084199e-04
79692,1.555786e+01,2.084097e-04
79693,1.546735e+01,2.083995e-04
79694,1.623218e+01,2.083893e-04
79695,1.538086e+01,2.083790e-04
79696,1.544415e+01,2.083688e-04
79697,1.632538e+01,2.083586e-04
79698,1.633655e+01,2.083484e-04
79699,1.629047e+01,2.083381e-04
79700,1.659692e+01,2.083279e-04
79701,1.660797e+01,2.083177e-04
79702,1.556036e+01,2.083075e-04
79703,1.596820e+01,2.082972e-04
79704,1.707654e+01,2.082870e-04
79705,1.633032e+01,2.082768e-04
79706,1.676160e+01,2.082666e-04
79707,1.737256e+01,2.082564e-04
79708,1.624847e+01,2.082461e-04
79709,1.636816e+01,2.082359e-04
79710,1.761084e+01,2.082257e-04
79711,1.690082e+01,2.082155e-04
79712,1.617792e+01,2.082053e-04
79713,1.634174e+01,2.081951e-04
79714,1.644531e+01,2.081848e-04
79715,1.606689e+01,2.081746e-04
79716,1.554010e+01,2.081644e-04
