seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl,tau
2,390,102236160,5125.189334287759,5740.7353515625,937.8038654259127,0.00016168693414940754,-1.5069879293441772,0.005370019003748894,0.08600953221321106
2,400,104857600,5201.480029314767,5755.142578125,947.0912422132649,0.00015617057755393137,-1.5260494947433472,0.005035449750721455,0.08631718158721924
2,410,107479040,5213.727438136827,5777.7314453125,945.8340611353711,0.00015066899328983896,-1.5413874387741089,0.005012557841837406,0.086639404296875
2,420,110100480,5226.0364989369245,5810.78857421875,944.0804394046776,0.00014519138594852683,-1.556679129600525,0.005021372810006142,0.08688761293888092
2,430,112721920,5211.402611534277,5777.84423828125,938.645992020312,0.0001397469200060784,-1.5688343048095703,0.004688193555921316,0.08715127408504486
2,440,115343360,5238.801916932907,5792.2431640625,939.6968406105786,0.0001343447044903603,-1.581196665763855,0.0047874245792627335,0.08728983253240585
2,450,117964800,5262.010360843158,5827.8095703125,941.4708824580207,0.00012899377774088948,-1.5889066457748413,0.004219863098114729,0.08758226037025452
2,460,120586240,5314.21412803532,5837.20703125,947.2259013980869,0.0001237030922869661,-1.5978288650512695,0.004893401637673378,0.08791414648294449
2,470,123207680,5307.2673302524,5837.19091796875,943.6832563099894,0.00011848149986937494,-1.6053212881088257,0.004709509201347828,0.08822769671678543
2,480,125829120,5298.667622803872,5862.3427734375,940.8644675510935,0.00011333773663071365,-1.612005591392517,0.0041989292949438095,0.08849255740642548
2,490,128450560,5316.6342426417805,5884.1416015625,941.3226848528356,0.00010828040849912587,-1.6176170110702515,0.004282752051949501,0.08869604766368866
2,500,131072000,5317.480762315714,5915.9892578125,940.3732470334412,0.00010331797678989386,-1.6250957250595093,0.004335510078817606,0.08902817219495773
2,510,133693440,5310.415862808146,5891.4296875,937.0632368703108,9.845874404897978e-05,-1.630234718322754,0.004018912557512522,0.08922343701124191
2,520,136314880,5310.901322845906,5903.7646484375,935.5620307472292,9.371084016220086e-05,-1.6360734701156616,0.004250966943800449,0.08942290395498276
2,530,138936320,5343.135911994323,5917.4345703125,940.318665720369,8.908220875327915e-05,-1.6411041021347046,0.003973627928644419,0.08959873020648956
2,540,141557760,5358.339940164547,5896.9189453125,942.0957367240089,8.458059389352199e-05,-1.6471633911132812,0.004244402050971985,0.08982329070568085
2,550,144179200,5355.473391304347,5921.24462890625,939.0813913043478,8.021352714537036e-05,-1.6511539220809937,0.003865846199914813,0.09008016437292099
2,560,146800640,5391.610307094952,5920.0029296875,943.8905753618072,7.598831496149118e-05,-1.6575953960418701,0.0037769784685224295,0.09027734398841858
2,570,149422080,5347.797197640118,5938.40380859375,936.0615781710915,7.191202646049642e-05,-1.6615813970565796,0.003820133162662387,0.09042974561452866
2,580,152043520,5395.962473195139,5950.076171875,942.7705503931379,6.799148159974119e-05,-1.6649274826049805,0.004046461079269648,0.0905861109495163
2,590,154664960,5375.844700944386,5950.56298828125,938.3532703742567,6.423323976498846e-05,-1.668426752090454,0.003888159990310669,0.09084969758987427
2,600,157286400,5335.916575988394,5945.88525390625,931.8705114254625,6.0643588796030915e-05,-1.6724357604980469,0.004205920733511448,0.09092967212200165
2,610,159907840,5398.288961038961,5955.7626953125,941.0425685425686,5.722853446663111e-05,-1.6750478744506836,0.0038168695755302906,0.09123930335044861
2,620,162529280,5432.592898134863,5964.50537109375,945.103299856528,5.399379043638068e-05,-1.6777304410934448,0.003610948333516717,0.09139401465654373
2,630,165150720,5420.233608025797,5950.64453125,942.5750627015407,5.094476869128981e-05,-1.6803786754608154,0.0031257274094969034,0.09153003245592117
2,640,167772160,5409.81798483207,5964.34130859375,939.7367280606717,4.8086570489101014e-05,-1.6828954219818115,0.0032699708826839924,0.09165555238723755
2,650,170393600,5453.654842142604,5967.5205078125,946.0117062788223,4.542397782447601e-05,-1.6859843730926514,0.0029251202940940857,0.0918508842587471
2,660,173015040,5420.030458715596,5979.1640625,940.211376146789,4.2961445428335354e-05,-1.6883957386016846,0.0025722926948219538,0.09191436320543289
2,670,175636480,5421.717345505618,5984.10498046875,939.6759129213483,4.0703093314736736e-05,-1.6902365684509277,0.0024521327577531338,0.09183920919895172
2,680,178257920,5403.113037197544,5971.71484375,935.1549295774648,3.8652699887761145e-05,-1.6926214694976807,0.0022945390082895756,0.09193446487188339
2,690,180879360,5467.502359346642,5989.9306640625,945.0366606170599,3.6813695619940144e-05,-1.694720983505249,0.001748708076775074,0.09200596809387207
2,700,183500800,5447.733191035219,5973.8056640625,941.7612949128425,3.5189157312800215e-05,-1.6971051692962646,0.002104146871715784,0.09223386645317078
2,710,186122240,5426.363057324841,5973.05126953125,937.5452937013447,3.378180294912734e-05,-1.698804259300232,0.001428766525350511,0.09247267246246338
2,720,188743680,5397.853843377842,6012.53466796875,932.8044027426922,3.259398714556394e-05,-1.700368881225586,0.0016358585562556982,0.09250055998563766
2,730,191365120,5426.28551034975,6002.41796875,936.8165596002855,3.162769721314651e-05,-1.7021594047546387,0.001807224820367992,0.092522993683815
2,740,193986560,5449.080570409982,6012.34130859375,940.2249554367202,3.088454983237502e-05,-1.7036125659942627,0.001680678455159068,0.09257720410823822
2,750,196608000,5481.352512745812,5994.58349609375,944.5477057538237,3.0365788348376832e-05,-1.7052921056747437,0.0018044272437691689,0.09268840402364731
2,760,199229440,5449.625899280575,5996.96435546875,939.1201438848921,3.0072280690690633e-05,-1.7069728374481201,0.0013021507766097784,0.09279834479093552
